annot	count	avg_count
DCC1-like	189	1.3309859154929577
Nop10p	98	0.6901408450704225
COG3_N	122	0.8591549295774648
ERO1	206	1.4507042253521127
GtrA_DPMS_TM	22	0.15492957746478872
Rad9	133	0.9366197183098591
ICMT	189	1.3309859154929577
Nuc_sug_transp	871	6.133802816901408
Sulf_transp	173	1.2183098591549295
SCAMP	194	1.3661971830985915
Ctr	361	2.5422535211267605
YTH	262	1.8450704225352113
Nop14	249	1.7535211267605635
Erv26	117	0.823943661971831
PPC	14	0.09859154929577464
Mre11_DNA_bind	153	1.0774647887323943
NOT2_3_5_C	348	2.4507042253521125
EAP30	283	1.9929577464788732
Sof1	152	1.0704225352112675
Arv1	102	0.7183098591549296
Tht1	10	0.07042253521126761
PdxA	2	0.014084507042253521
DUF402	3	0.02112676056338028
Alpha-E	2	0.014084507042253521
LrgB	99	0.6971830985915493
CP_ATPgrasp_1	1	0.007042253521126761
TIP41	146	1.028169014084507
TAP42	166	1.1690140845070423
Got1	529	3.7253521126760565
Init_tRNA_PT	59	0.4154929577464789
LTV	81	0.5704225352112676
RPAP2_Rtr1	83	0.5845070422535211
B-block_TFIIIC	71	0.5
IucA_IucC	16	0.11267605633802817
ST7	13	0.09154929577464789
Phosphoesterase	241	1.6971830985915493
Cofac_haem_bdg	91	0.6408450704225352
Mannosyl_trans2	142	1.0
Gcd10p	148	1.0422535211267605
GET4	125	0.8802816901408451
PEMT	368	2.591549295774648
Utp21	158	1.1126760563380282
PQ-loop	1510	10.633802816901408
PDCD2_C	232	1.6338028169014085
Cyclase	94	0.6619718309859155
Lipoprotein_17	1	0.007042253521126761
TPD52	2	0.014084507042253521
Sortase	1	0.007042253521126761
HTS	9	0.06338028169014084
FMN_bind	2	0.014084507042253521
HgmA_C	136	0.9577464788732394
MIT	405	2.852112676056338
CENP-B_N	32	0.22535211267605634
DUF413	2	0.014084507042253521
YihI	1	0.007042253521126761
CitF	7	0.04929577464788732
Transgly_assoc	1	0.007042253521126761
Indigoidine_A	159	1.119718309859155
Zn_peptidase	1	0.007042253521126761
GrpB	19	0.13380281690140844
PS_pyruv_trans	83	0.5845070422535211
Endonuclease_1	67	0.47183098591549294
SpoVS	280	1.971830985915493
CopC	2	0.014084507042253521
YjbR	3	0.02112676056338028
Caroten_synth	9	0.06338028169014084
DUF423	106	0.7464788732394366
DPRP	4	0.028169014084507043
NA37	1	0.007042253521126761
NTP_transf_9	55	0.3873239436619718
SFM1-like	35	0.24647887323943662
TFR_dimer	109	0.7676056338028169
DUF433	1	0.007042253521126761
DUF434	1	0.007042253521126761
Peptidase_A22B	426	3.0
Dyp_perox_N	11	0.07746478873239436
Glu_cys_ligase	1	0.007042253521126761
TPK_catalytic	147	1.0352112676056338
YceI	41	0.2887323943661972
TPK_B1_binding	137	0.9647887323943662
ASCH	116	0.8169014084507042
BLH_phosphatase	13	0.09154929577464789
P-mevalo_kinase	41	0.2887323943661972
Tic22	105	0.7394366197183099
IspA	2	0.014084507042253521
Tim44	217	1.528169014084507
Tom22	57	0.4014084507042254
DUF444	1	0.007042253521126761
DUF445	22	0.15492957746478872
DctQ	2	0.014084507042253521
SpoVR	1	0.007042253521126761
GD_AH_second	65	0.45774647887323944
YlxR	9	0.06338028169014084
UPF0122	1	0.007042253521126761
FMN_bind_2	26	0.18309859154929578
FBA	41	0.2887323943661972
PrpF	38	0.2676056338028169
DUF455	106	0.7464788732394366
YdjM	13	0.09154929577464789
RNaseH_like	8	0.056338028169014086
G3P_antiterm	1	0.007042253521126761
HSDR_N	4	0.028169014084507043
EpmC	1	0.007042253521126761
FlgM	3	0.02112676056338028
DUF468	3	0.02112676056338028
RmlD_sub_bind	157	1.1056338028169015
Fer2_BFD	78	0.5492957746478874
DUF465	1	0.007042253521126761
SLFN_AlbA_2	107	0.7535211267605634
MlaA	3	0.02112676056338028
ACP_PD	1	0.007042253521126761
DUF481	1	0.007042253521126761
FemAB_like	45	0.31690140845070425
DMT_6	9	0.06338028169014084
DUF488	23	0.1619718309859155
CheZ	1	0.007042253521126761
EutH	7	0.04929577464788732
FliO	1	0.007042253521126761
PilO	2	0.014084507042253521
PilP	2	0.014084507042253521
ProQ	1	0.007042253521126761
Rsd_AlgQ	2	0.014084507042253521
BamE	3	0.02112676056338028
DUF489	2	0.014084507042253521
TamB	16	0.11267605633802817
DUF493	57	0.4014084507042254
DUF496	1	0.007042253521126761
Ysc84	177	1.2464788732394365
DUF502	8	0.056338028169014086
PAD_porph	72	0.5070422535211268
ATE_N	100	0.704225352112676
ATE_C	115	0.8098591549295775
RsmJ	11	0.07746478873239436
DUF525	204	1.4366197183098592
BMFP	4	0.028169014084507043
RdgC	1	0.007042253521126761
KilA-N	1351	9.514084507042254
Fe-S_assembly	9	0.06338028169014084
FAINT	394	2.7746478873239435
SspB	1	0.007042253521126761
PTPLA	197	1.3873239436619718
Hamartin	22	0.15492957746478872
Peptidase_M28	760	5.352112676056338
ABC_sub_bind	2	0.014084507042253521
LytTR	4	0.028169014084507043
DUF538	6	0.04225352112676056
Glutaredoxin2_C	58	0.4084507042253521
SIMPL	61	0.4295774647887324
PqiA	273	1.9225352112676057
ScdA_N	8	0.056338028169014086
TP6A_N	163	1.147887323943662
WHD_HA2	1227	8.640845070422536
Gar1	271	1.908450704225352
AcnX	18	0.1267605633802817
Glycos_transf_N	28	0.19718309859154928
tRNA_deacylase	9	0.06338028169014084
DUF501	74	0.5211267605633803
DUF543	93	0.6549295774647887
SERF-like_N	120	0.8450704225352113
CHD5	53	0.3732394366197183
Mss4	67	0.47183098591549294
FrhB_FdhB_N	29	0.20422535211267606
Rad50_zn_hook	14	0.09859154929577464
MINDY_DUB	211	1.4859154929577465
Bul1_N	3	0.02112676056338028
Bul1_C	5	0.035211267605633804
Brix	817	5.753521126760563
Choline_kin_N	8	0.056338028169014086
DUF498	107	0.7535211267605634
FrhB_FdhB_C	28	0.19718309859154928
SWIRM	305	2.147887323943662
SWIM	205	1.443661971830986
RINT1_TIP1	116	0.8169014084507042
zf-HIT	375	2.640845070422535
CtaG_Cox11	118	0.8309859154929577
Dioxygenase_N	10	0.07042253521126761
SAM_MT	34	0.23943661971830985
Thg1	147	1.0352112676056338
BSP	15	0.1056338028169014
Capsid_NCLDV	17	0.11971830985915492
Methyltrans_RNA	107	0.7535211267605634
LptD	1	0.007042253521126761
Saccharop_dh_N	86	0.6056338028169014
MJ1316	92	0.647887323943662
YajQ	3	0.02112676056338028
2-thiour_desulf	10	0.07042253521126761
PSP1	265	1.8661971830985915
Mrr_cat	42	0.29577464788732394
SepF	4	0.028169014084507043
DUF553	1	0.007042253521126761
Mid2	10	0.07042253521126761
RTA1	60	0.4225352112676056
DUF559	5	0.035211267605633804
DUF561	11	0.07746478873239436
DUF565	24	0.16901408450704225
QWRF	28	0.19718309859154928
NblA	8	0.056338028169014086
Gly_transf_sug	638	4.492957746478873
Endonuclease_5	174	1.2253521126760563
TFIID_NTD2	137	0.9647887323943662
GRASP55_65	165	1.1619718309859155
SAPS	335	2.359154929577465
FLYWCH	11	0.07746478873239436
Saf4_Yju2	320	2.2535211267605635
SSDP	1	0.007042253521126761
CD225	28	0.19718309859154928
Rft-1	180	1.267605633802817
Pox_A_type_inc	3	0.02112676056338028
DER1	361	2.5422535211267605
Choline_transpo	976	6.873239436619718
CP2	26	0.18309859154929578
Bactofilin	26	0.18309859154929578
Senescence_reg	11	0.07746478873239436
LOR	76	0.5352112676056338
DUF568	2	0.014084507042253521
CASP_dom	12	0.08450704225352113
TPM_phosphatase	145	1.0211267605633803
Sigma70_r3	125	0.8802816901408451
Sigma70_r2	208	1.4647887323943662
Sigma70_r4	154	1.0845070422535212
Sigma70_ner	4	0.028169014084507043
Anoctamin	1087	7.654929577464789
AIG1	371	2.612676056338028
GcpE	67	0.47183098591549294
Sigma54_DBD	1	0.007042253521126761
tRNA_synt_1c_R2	74	0.5211267605633803
tRNA_synt_1c_R1	123	0.8661971830985915
RNA_pol_Rpb2_7	499	3.5140845070422535
RNA_pol_Rpb2_2	435	3.063380281690141
Dicty_spore_N	16	0.11267605633802817
RNA_pol_Rpb2_1	449	3.1619718309859155
U-box	2319	16.330985915492956
RNA_pol_Rpb2_3	471	3.316901408450704
RNA_pol_Rpb2_4	305	2.147887323943662
RNA_pol_Rpb2_5	301	2.119718309859155
IATP	38	0.2676056338028169
zf-FLZ	11	0.07746478873239436
Lipin_N	174	1.2253521126760563
Gb3_synth	45	0.31690140845070425
SPC22	156	1.0985915492957747
DUF592	6	0.04225352112676056
Zein-binding	3	0.02112676056338028
Glyco_transf_61	1335	9.401408450704226
Baculo_p74	1	0.007042253521126761
Peptidase_S78	1	0.007042253521126761
ADP_PFK_GK	55	0.3873239436619718
HIG_1_N	169	1.1901408450704225
SelP_N	1	0.007042253521126761
Ribophorin_I	135	0.9507042253521126
DUF569	1	0.007042253521126761
Mog1	144	1.0140845070422535
RelA_SpoT	143	1.0070422535211268
LpxD	2	0.014084507042253521
Pex19	144	1.0140845070422535
Utp14	226	1.591549295774648
Glyco_hydro_43	182	1.2816901408450705
ERG2_Sigma1R	67	0.47183098591549294
ATP-synt_Eps	86	0.6056338028169014
Sedlin_N	264	1.8591549295774648
FUSC	31	0.21830985915492956
PA26	152	1.0704225352112675
Herpes_pp85	3	0.02112676056338028
PLATZ	24	0.16901408450704225
Rtf2	281	1.9788732394366197
DUF604	21	0.14788732394366197
AgrB	1	0.007042253521126761
MF_alpha	6	0.04225352112676056
Vta1	178	1.2535211267605635
DUF599	58	0.4084507042253521
DMT_YdcZ	131	0.9225352112676056
TAFII55_N	141	0.9929577464788732
OGFr_N	157	1.1056338028169015
Pox_A32	1482	10.43661971830986
MGAT4_cons	23	0.1619718309859155
Endosulfine	72	0.5070422535211268
PBDC1	46	0.323943661971831
Gtr1_RagA	308	2.1690140845070425
Ag332	26	0.18309859154929578
Phi_1	20	0.14084507042253522
DNA_ligase_A_N	387	2.7253521126760565
CwfJ_C_2	200	1.408450704225352
CwfJ_C_1	247	1.7394366197183098
MCU	150	1.056338028169014
DNA_ligase_A_C	371	2.612676056338028
Bys1	6	0.04225352112676056
Rpn13_ADRM1_Pru	183	1.2887323943661972
BAF1_ABF1	1	0.007042253521126761
DUF608	70	0.49295774647887325
Microvir_H	10	0.07042253521126761
S1FA	9	0.06338028169014084
YABBY	58	0.4084507042253521
Pex14_N	149	1.0492957746478873
Pinin_SDK_memA	118	0.8309859154929577
P16-Arc	117	0.823943661971831
FaeA	1	0.007042253521126761
Dickkopf_N	14	0.09859154929577464
PRELI	182	1.2816901408450705
Pellino_FHA	12	0.08450704225352113
Radial_spoke	620	4.366197183098592
BCL_N	3	0.02112676056338028
Anth_synt_I_N	134	0.9436619718309859
ETC_C1_NDUFA5	106	0.7464788732394366
ATP-synt_G	50	0.352112676056338
TAFII28	125	0.8802816901408451
PDDEXK_6	176	1.2394366197183098
PAW	7	0.04929577464788732
Ssu72	125	0.8802816901408451
Glyco_transf_17	173	1.2183098591549295
PsbR	18	0.1267605633802817
ELMO_CED12	513	3.612676056338028
ASF1_hist_chap	195	1.3732394366197183
Coatomer_E	195	1.3732394366197183
Ceramidase_alk	117	0.823943661971831
Lant_dehydr_N	1	0.007042253521126761
AMPKBI	149	1.0492957746478873
Polysacc_deac_2	3	0.02112676056338028
PLAC8	662	4.661971830985915
Far-17a_AIG1	101	0.7112676056338029
DarP	10	0.07042253521126761
ChaC	157	1.1056338028169015
Transposase_31	2	0.014084507042253521
PAP_fibrillin	525	3.6971830985915495
OST3_OST6	204	1.4366197183098592
Pex2_Pex12	309	2.176056338028169
Ribosomal_S30	193	1.3591549295774648
IF2_N	45	0.31690140845070425
Beta-prop_ELP1_1st	129	0.9084507042253521
DUF613	1	0.007042253521126761
TOD1_MUCI70	31	0.21830985915492956
NAT	47	0.33098591549295775
MATalpha_HMGbox	5	0.035211267605633804
ZF-HD_dimer	7	0.04929577464788732
FecR	3	0.02112676056338028
HABP4_PAI-RBP1	152	1.0704225352112675
Bile_Hydr_Trans	11	0.07746478873239436
Evr1_Alr	387	2.7253521126760565
DUF629	8	0.056338028169014086
DUF627	1	0.007042253521126761
DUF632	1	0.007042253521126761
DUF547	470	3.3098591549295775
Sarcoglycan_1	7	0.04929577464788732
LMBR1	611	4.302816901408451
YdjC	29	0.20422535211267606
PAPA-1	67	0.47183098591549294
RepA_C	1	0.007042253521126761
Fzo_mitofusin	12	0.08450704225352113
NDUS4	132	0.9295774647887324
RPC5	185	1.3028169014084507
PP4R3	281	1.9788732394366197
HupH_C	2	0.014084507042253521
zf-Sec23_Sec24	626	4.408450704225352
Sec23_trunk	729	5.133802816901408
Sec23_helical	618	4.352112676056338
TrmK	3	0.02112676056338028
CID	575	4.049295774647887
DUF716	15	0.1056338028169014
Trp_halogenase	9	0.06338028169014084
TIMELESS	109	0.7676056338028169
Rad21_Rec8	165	1.1619718309859155
Rad21_Rec8_N	195	1.3732394366197183
Arm_2	58	0.4084507042253521
Plant_tran	137	0.9647887323943662
GFA	269	1.8943661971830985
POPDC1-3	62	0.43661971830985913
SOUL	252	1.7746478873239437
COBRA	5	0.035211267605633804
Pox_A9	1	0.007042253521126761
IFRD_C	22	0.15492957746478872
PSRP-3_Ycf65	10	0.07042253521126761
Vps16_C	244	1.7183098591549295
Vps16_N	236	1.6619718309859155
DUF639	18	0.1267605633802817
Ovate	1	0.007042253521126761
PurA	37	0.2605633802816901
Calcipressin	30	0.2112676056338028
Pox_A22	30	0.2112676056338028
HAP1_N	3	0.02112676056338028
ResIII	1357	9.556338028169014
SNF5	179	1.2605633802816902
Securin	2	0.014084507042253521
CAF1	676	4.76056338028169
TH1	140	0.9859154929577465
Phage_portal	3	0.02112676056338028
DUF642	30	0.2112676056338028
EGF_alliinase	5	0.035211267605633804
Alliinase_C	35	0.24647887323943662
Baseplate_J	2	0.014084507042253521
Uso1_p115_head	76	0.5352112676056338
Uso1_p115_C	26	0.18309859154929578
EIN3_DNA-bd	4	0.028169014084507043
Mak16	149	1.0492957746478873
Molybdop_Fe4S4	5	0.035211267605633804
NUDE_C	15	0.1056338028169014
Peroxin-3	79	0.5563380281690141
UVB_sens_prot	278	1.9577464788732395
Stig1	18	0.1267605633802817
PT	187	1.3169014084507042
Cwf_Cwc_15	164	1.1549295774647887
VanZ	9	0.06338028169014084
Yip1	444	3.1267605633802815
Glu_syn_central	138	0.971830985915493
MbeD_MobD	1	0.007042253521126761
Fcf1	277	1.9507042253521127
SAM_NCD1	3	0.02112676056338028
NCD2	1	0.007042253521126761
Tweety	121	0.852112676056338
SH3BGR	54	0.38028169014084506
Amidohydro_2	320	2.2535211267605635
Tcf25	206	1.4507042253521127
ATP-synt_J	12	0.08450704225352113
Dynamitin	142	1.0
Phospholip_B	437	3.0774647887323945
DUF655	2	0.014084507042253521
XAP5	138	0.971830985915493
DIE2_ALG10	128	0.9014084507042254
Ninjurin	3	0.02112676056338028
SHQ1	109	0.7676056338028169
PAP_RNA-bind	297	2.091549295774648
SMP	18	0.1267605633802817
PAP_central	320	2.2535211267605635
FUN14	175	1.232394366197183
DNA_pol_phi	200	1.408450704225352
Wzy_C	8	0.056338028169014086
Med6	131	0.9225352112676056
SURF6	134	0.9436619718309859
DUF659	48	0.3380281690140845
SIP1	132	0.9295774647887324
RRS1	151	1.0633802816901408
BLUF	248	1.7464788732394365
YHS	6	0.04225352112676056
Pox_VLTF3	24	0.16901408450704225
Transcrip_act	31	0.21830985915492956
RIBIOP_C	335	2.359154929577465
Peptidase_M55	2	0.014084507042253521
AstE_AspA_hybrid	34	0.23943661971830985
TrbC	1	0.007042253521126761
ARS2	104	0.7323943661971831
Glutaminase	203	1.4295774647887325
FTCD_C	32	0.22535211267605634
KduI	10	0.07042253521126761
Sigma54_CBD	1	0.007042253521126761
OprB	3	0.02112676056338028
CHORD	215	1.5140845070422535
CS	1500	10.56338028169014
LRAT	107	0.7535211267605634
BON	6	0.04225352112676056
NMN_transporter	5	0.035211267605633804
DivIC	1	0.007042253521126761
IPP-2	148	1.0422535211267605
NMD3	226	1.591549295774648
TM_HPP	139	0.9788732394366197
RNA_pol_Rpb1_3	491	3.4577464788732395
Phage_sheath_1	1	0.007042253521126761
PigN	72	0.5070422535211268
RMNT_CmcI	55	0.3873239436619718
RNA_pol_Rpb1_7	164	1.1549295774647887
LicD	310	2.183098591549296
RNA_pol_Rpb1_6	174	1.2253521126760563
TfoX_N	1	0.007042253521126761
TfoX_C	1	0.007042253521126761
AstB	1	0.007042253521126761
RNA_pol_Rpb1_1	474	3.3380281690140845
RNA_pol_Rpb1_5	613	4.316901408450704
RNA_pol_Rpb1_4	480	3.380281690140845
RNA_pol_Rpb1_R	1522	10.71830985915493
SGS	164	1.1549295774647887
DUF668	4	0.028169014084507043
IFRD	115	0.8098591549295775
Ocnus	95	0.6690140845070423
Mannosyl_trans	146	1.028169014084507
V-SNARE	296	2.084507042253521
TACC_C	33	0.2323943661971831
DBR1	148	1.0422535211267605
FGase	26	0.18309859154929578
Nuc_deoxyrib_tr	28	0.19718309859154928
TMP	34	0.23943661971830985
CFA20_dom	357	2.5140845070422535
Coq4	123	0.8661971830985915
zf-NPL4	64	0.4507042253521127
NPL4	178	1.2535211267605635
SRP40_C	146	1.028169014084507
Phytochelatin	270	1.9014084507042253
Gpi1	115	0.8098591549295775
RbsD_FucU	35	0.24647887323943662
DCP2	127	0.8943661971830986
PARG_cat_C	431	3.035211267605634
TIMELESS_C	4	0.028169014084507043
SSXT	66	0.4647887323943662
Spo12	17	0.11971830985915492
Pre-SET	101	0.7112676056338029
DGOK	8	0.056338028169014086
SPOR	3	0.02112676056338028
Cytochrom_B558a	15	0.1056338028169014
Pecanex_C	72	0.5070422535211268
Caleosin	32	0.22535211267605634
Mga	1	0.007042253521126761
RgpF	7	0.04929577464788732
Img2	118	0.8309859154929577
L51_S25_CI-B8	224	1.5774647887323943
NosD	100	0.704225352112676
IIGP	33	0.2323943661971831
Methyltransf_21	1311	9.232394366197184
COX17	86	0.6056338028169014
Menin	17	0.11971830985915492
DUF674	3	0.02112676056338028
DUF676	475	3.3450704225352115
MGAT2	61	0.4295774647887324
MT-A70	295	2.0774647887323945
Nsp1_C	143	1.0070422535211268
Phage_capsid	2	0.014084507042253521
HARE-HTH	61	0.4295774647887324
NDUFA12	202	1.4225352112676057
SUFU	23	0.1619718309859155
DUF679	2	0.014084507042253521
GRA6	1	0.007042253521126761
Dicty_REP	1	0.007042253521126761
Bac_GDH_CD	19	0.13380281690140844
NAGLU	213	1.5
HTTM	49	0.34507042253521125
eIF-3_zeta	186	1.3098591549295775
CIAPIN1	174	1.2253521126760563
Glu_cyclase_2	195	1.3732394366197183
TerB	3	0.02112676056338028
AF-4	1	0.007042253521126761
MbnB_TglH_ChrH	2	0.014084507042253521
PetL	3	0.02112676056338028
S6PP	98	0.6901408450704225
Asp_Arg_Hydrox	445	3.1338028169014085
GvpG	1	0.007042253521126761
GvpK	1	0.007042253521126761
NAT10_TcmA_helicase	162	1.1408450704225352
DUF697	5	0.035211267605633804
Zn_ribbon_Elf1	143	1.0070422535211268
FlgN	6	0.04225352112676056
Pep3_Vps18	189	1.3309859154929577
RNA_pol_Rpc4	128	0.9014084507042254
T2SSL	1	0.007042253521126761
PilN	4	0.028169014084507043
Erythro_esteras	49	0.34507042253521125
ResB	24	0.16901408450704225
DIT1_PvcA	16	0.11267605633802817
DUF702	18	0.1267605633802817
AbrB	1	0.007042253521126761
LANC_like	174	1.2253521126760563
Methyltransf_8	168	1.1830985915492958
Flagellar_rod	190	1.3380281690140845
PsbM	19	0.13380281690140844
MIOX	103	0.7253521126760564
TM2	237	1.6690140845070423
MshEN	4	0.028169014084507043
RNA_pol_Rpc34	219	1.5422535211267605
DSS1_SEM1	112	0.7887323943661971
MOFRL	32	0.22535211267605634
Ribosomal_L41	39	0.2746478873239437
DinB	30	0.2112676056338028
DUF711	45	0.31690140845070425
HEPN	13	0.09154929577464789
AsmA	2	0.014084507042253521
RRM_Nup35	121	0.852112676056338
DapB_C	51	0.3591549295774648
MTS	263	1.852112676056338
ATP-synt_10	93	0.6549295774647887
Kri1	129	0.9084507042253521
CDC73_C	163	1.147887323943662
zf-DNL	171	1.204225352112676
XPA_C	72	0.5070422535211268
Fip1	150	1.056338028169014
RdRP	325	2.288732394366197
SapB_1	352	2.4788732394366195
PRMT5	185	1.3028169014084507
Dpy-30	557	3.9225352112676055
Fer4_ETF_QO	147	1.0352112676056338
MutS_II	338	2.380281690140845
RTC_insert	229	1.6126760563380282
MutS_IV	414	2.915492957746479
ADK_lid	389	2.73943661971831
MutS_III	665	4.683098591549296
Peptidase_M16_C	1412	9.943661971830986
UreE_C	3	0.02112676056338028
AMP_N	297	2.091549295774648
TRIC	62	0.43661971830985913
IF3_N	110	0.7746478873239436
GMC_oxred_C	473	3.3309859154929575
GlutR_N	46	0.323943661971831
Flp_C	1	0.007042253521126761
Hom_end_hint	44	0.30985915492957744
Hom_end	17	0.11971830985915492
COMPASS-Shg1	15	0.1056338028169014
TRM13	210	1.4788732394366197
Zn_ribbon_CSL	191	1.3450704225352113
ALG3	173	1.2183098591549295
MinC_N	1	0.007042253521126761
DUF707	82	0.5774647887323944
UNC-50	138	0.971830985915493
SAXO1-2	27	0.19014084507042253
DREV	125	0.8802816901408451
AdoHcyase	241	1.6971830985915493
AlaDh_PNT_N	360	2.535211267605634
NDT80_PhoG	52	0.36619718309859156
HTH_psq	40	0.28169014084507044
CHASE4	34	0.23943661971830985
MASE1	2	0.014084507042253521
PHB_acc	2	0.014084507042253521
UAF_Rrn10	2	0.014084507042253521
CHAD	6	0.04225352112676056
TAF4	85	0.5985915492957746
CENP-N	28	0.19718309859154928
PRC	15	0.1056338028169014
EBP	197	1.3873239436619718
UPF0193	92	0.647887323943662
Ost5	54	0.38028169014084506
zf-U11-48K	142	1.0
UPF0203	69	0.4859154929577465
UPF0220	134	0.9436619718309859
CHAP	68	0.4788732394366197
DciA	1	0.007042253521126761
Borrelia_P83	1	0.007042253521126761
DUF723	3	0.02112676056338028
AbfB	66	0.4647887323943662
VapE-like_dom	2	0.014084507042253521
CopB	4	0.028169014084507043
SH3BP5	46	0.323943661971831
DUF726	301	2.119718309859155
Asp-B-Hydro_N	1	0.007042253521126761
AAR2	128	0.9014084507042254
MGC-24	1	0.007042253521126761
DUF736	1	0.007042253521126761
SDA1_dom	108	0.7605633802816901
Baculo_IE-1	1	0.007042253521126761
Bystin	178	1.2535211267605635
MCD	106	0.7464788732394366
Acetyltransf_16	131	0.9225352112676056
GSKIP_dom	49	0.34507042253521125
Mito_fiss_reg	7	0.04929577464788732
TraE	2	0.014084507042253521
VAR1	6	0.04225352112676056
RRN3	204	1.4366197183098592
CybS	67	0.47183098591549294
DUF719	4	0.028169014084507043
rhaM	64	0.4507042253521127
DUF740	1	0.007042253521126761
Peptidase_M42	11	0.07746478873239436
He_PIG	561	3.9507042253521125
DUF747	170	1.1971830985915493
Complex1_LYR	741	5.21830985915493
UMP1	133	0.9366197183098591
GMP_PDE_delta	207	1.4577464788732395
DUF748	6	0.04225352112676056
YiaAB	3	0.02112676056338028
PP1_inhibitor	11	0.07746478873239436
Lon_C	304	2.140845070422535
UCR_UQCRX_QCR9	80	0.5633802816901409
NmrA	499	3.5140845070422535
Pacifastin_I	50	0.352112676056338
Hydant_A_N	148	1.0422535211267605
Peptidase_A17	75	0.528169014084507
La	559	3.936619718309859
Carbpep_Y_N	3	0.02112676056338028
Kre9_KNH1_C	5	0.035211267605633804
Lsm_interact	13	0.09154929577464789
AvrB_AvrC	2	0.014084507042253521
Med15_fungi	12	0.08450704225352113
Plasmodium_HRP	3	0.02112676056338028
TRAP-delta	24	0.16901408450704225
Mt_ATP-synt_B	59	0.4154929577464789
WGR	540	3.8028169014084505
GUN4	36	0.2535211267605634
DUF751	13	0.09154929577464789
SIN1	1	0.007042253521126761
Duffy_binding	173	1.2183098591549295
CopD	3	0.02112676056338028
Alginate_lyase	105	0.7394366197183099
FIBP	119	0.8380281690140845
Methyltransf_30	3	0.02112676056338028
Toxin_10	1	0.007042253521126761
BSP_II	1	0.007042253521126761
Rick_17kDa_Anti	5	0.035211267605633804
Tmemb_9	3	0.02112676056338028
MF_alpha_N	3	0.02112676056338028
JTB	18	0.1267605633802817
ROS_MUCR	1	0.007042253521126761
AXE1	7	0.04929577464788732
Nicastrin	117	0.823943661971831
DAG1	3	0.02112676056338028
eIF_4EBP	40	0.28169014084507044
Siva	29	0.20422535211267606
ORC6	36	0.2535211267605634
ApoL	4	0.028169014084507043
Dicty_CAR	324	2.2816901408450705
BASP1	1	0.007042253521126761
eIF-3c_N	220	1.5492957746478873
PET122	1	0.007042253521126761
SURF2	81	0.5704225352112676
Prominin	14	0.09859154929577464
PsaN	12	0.08450704225352113
THAP	20	0.14084507042253522
SRP9-21	103	0.7253521126760564
ATP_synt_H	82	0.5774647887323944
MlaC	3	0.02112676056338028
zf-CHY	337	2.3732394366197185
RuvB_N	6	0.04225352112676056
Destabilase	3	0.02112676056338028
DMAP1	56	0.39436619718309857
Dynactin_p62	111	0.7816901408450704
PLipase_C_C	23	0.1619718309859155
Ran-binding	18	0.1267605633802817
ATP-synt_F6	3	0.02112676056338028
AWPM-19	9	0.06338028169014084
HR_lesion	15	0.1056338028169014
p25-alpha	444	3.1267605633802815
Totivirus_coat	1	0.007042253521126761
PEP-utilisers_N	1	0.007042253521126761
TNFAIP8	76	0.5352112676056338
Bap31	164	1.1549295774647887
CsbD	18	0.1267605633802817
Neurochondrin	79	0.5563380281690141
DUF760	160	1.1267605633802817
Pro_racemase	56	0.39436619718309857
FixQ	1	0.007042253521126761
She9_MDM33	39	0.2746478873239437
Peptidase_M6	49	0.34507042253521125
Peptidase_M11	205	1.443661971830986
zf-His_Me_endon	20	0.14084507042253522
MS_channel_1st_1	2	0.014084507042253521
MAD	126	0.8873239436619719
DREPP	3	0.02112676056338028
WCOR413	3	0.02112676056338028
Auxin_repressed	5	0.035211267605633804
T4P_PilY1	1	0.007042253521126761
ASFV_J13L	2	0.014084507042253521
Peptidase_M56	1	0.007042253521126761
JAMP	17	0.11971830985915492
Peptidase_M43	101	0.7112676056338029
Peptidase_S28	761	5.359154929577465
Anth_Ig	1	0.007042253521126761
Bac_rhamnosid	133	0.9366197183098591
RHS_repeat	5	0.035211267605633804
Phasin	1	0.007042253521126761
DUF772	10	0.07042253521126761
CDK5RAP3	155	1.091549295774648
CLPTM1	282	1.9859154929577465
Hikeshi-like_N	110	0.7746478873239436
zf-Di19	70	0.49295774647887325
RTE1	166	1.1690140845070423
DUF779	1	0.007042253521126761
Leg1	11	0.07746478873239436
THOC7	99	0.6971830985915493
Zn_protease	1	0.007042253521126761
TMEM208_SND2	146	1.028169014084507
TniB	2	0.014084507042253521
HOOK	62	0.43661971830985913
DUF789	63	0.44366197183098594
PAXNEB	92	0.647887323943662
NPP1	80	0.5633802816901409
MFS_5	303	2.1338028169014085
APO_RNA-bind	4	0.028169014084507043
23S_rRNA_IVP	1	0.007042253521126761
Glyco_transf_34	285	2.007042253521127
T6SS_HCP	12	0.08450704225352113
NKAIN	1	0.007042253521126761
Agenet	208	1.4647887323943662
Sporozoite_P67	3	0.02112676056338028
RNA_pol_Rpc82	70	0.49295774647887325
PEX11	393	2.767605633802817
Peptidase_M13_N	308	2.1690140845070425
DcpS	58	0.4084507042253521
Mg_trans_NIPA	947	6.669014084507042
YadA_head	91	0.6408450704225352
YcgJ	1	0.007042253521126761
CCDC22_CC	97	0.6830985915492958
Med31	126	0.8873239436619719
NFACT-R_1	326	2.295774647887324
GETHR	2	0.014084507042253521
DUF815	20	0.14084507042253522
NDUF_B7	114	0.8028169014084507
DUF818	56	0.39436619718309857
